longitude,latitude,nptype,objid,yyymm,view_cnt,date_created,last_updated,man_created,providers,name,cntcode,addr,phone,ceo,gods,sect,build_type,org_type,x,y,geom_twnspcode
118.40897928321631,24.50059450593715,NP300,316626853,10708,0,"Aug 11, 2018 12:30:45 AM","Aug 11, 2018 12:30:45 AM","OPEN DATA-10708",內政資料開放平臺,天后宮,09020,金門縣金沙鎮西園里田墩1-1號,082-352299,洪建智,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,-12643.985,2712928.245,0902002
120.44463520129354,22.924175853667336,NP300,316630840,10708,0,"Aug 11, 2018 12:31:40 AM","Aug 11, 2018 12:31:40 AM","OPEN DATA-10708",內政資料開放平臺,北天宮,64000,高雄市內門區中埔里小鳥山三七號,07-6673525,林瑞碧,天上聖母,道教,適用監督寺廟條例寺廟,管理人(住持)制,193035.911,2535994.47,6403500
120.26010450448544,22.857508462379307,NP300,316627745,10708,0,"Aug 11, 2018 12:30:56 AM","Aug 11, 2018 12:30:56 AM","OPEN DATA-10708",內政資料開放平臺,文南五公堂,64000,高雄市路竹區中華路文南里二三四號,07-6963811,洪明進,五公佛祖,佛教,適用監督寺廟條例寺廟,管理人(住持)制,174070.759,2528695.203,6402400
120.22948583325572,22.865869615605146,NP300,316630022,10708,0,"Aug 11, 2018 12:31:27 AM","Aug 11, 2018 12:31:27 AM","OPEN DATA-10708",內政資料開放平臺,竹滬太子宮,64000,高雄市路竹區華山路竹滬里七號,07-6981826,黃福進,太子爺,道教,適用監督寺廟條例寺廟,管理委員會制,170933.33,2529637.19,6402400
120.22948583325572,22.865869615605146,NP300,316628573,10708,0,"Aug 11, 2018 12:31:06 AM","Aug 11, 2018 12:31:06 AM","OPEN DATA-10708",內政資料開放平臺,竹滬華山殿,64000,高雄市路竹區華山路竹滬里七號,07-6982834,劉崑芳,寧靖王,道教,適用監督寺廟條例寺廟,管理委員會制,170933.33,2529637.19,6402400
120.17934820134745,23.15396735912103,NP300,316627862,10708,0,"Aug 11, 2018 12:30:57 AM","Aug 11, 2018 12:30:57 AM","OPEN DATA-10708",內政資料開放平臺,北極玄天宮,67000,臺南市佳里區鎮山里仁愛路300號,06-7214499,蔡財旺,玄天上帝,道教,適用監督寺廟條例寺廟,其他,165966.83,2561569.19,6701200
120.54825295301822,24.10376132486861,NP300,316626710,10708,0,"Aug 11, 2018 12:30:44 AM","Aug 11, 2018 12:30:44 AM","OPEN DATA-10708",內政資料開放平臺,茄苳王公廟,10007,彰化縣彰化市茄苳里茄苳路二段292號,04-7355903,林深山,茄苳王公,道教,適用監督寺廟條例寺廟,其他,204075.14,2666588.41,1000701
118.35081074600048,24.426430733121364,NP300,316631115,10708,0,"Aug 11, 2018 12:31:45 AM","Aug 11, 2018 12:31:45 AM","OPEN DATA-10708",內政資料開放平臺,承濟殿,09020,金門縣金寧鄉榜林村,082-327302,薛德成,侯府王公,道教,適用監督寺廟條例寺廟,管理委員會制,-18700.601,2704820.459,0902004
118.35081074600048,24.426430733121364,NP300,316627563,10708,0,"Aug 11, 2018 12:30:53 AM","Aug 11, 2018 12:30:53 AM","OPEN DATA-10708",內政資料開放平臺,宏濟殿,09020,金門縣金寧鄉榜林村,082-0911193969,周塏家,朱府王爺,道教,適用監督寺廟條例寺廟,管理委員會制,-18700.601,2704820.459,0902004
120.52750027739762,23.424591402316683,NP300,316625455,10708,0,"Aug 11, 2018 12:30:31 AM","Aug 11, 2018 12:30:31 AM","OPEN DATA-10708",內政資料開放平臺,福安宮,10010,嘉義縣中埔鄉中埔村六鄰（在六鄰二十之一號之東）,05-2534141,林文博,福德正神,道教,適用監督寺廟條例寺廟,管理人(住持)制,201715.42,2591379.79,1001013
120.4607628298002,22.590138312944976,NP300,316630177,10708,0,"Aug 11, 2018 12:31:30 AM","Aug 11, 2018 12:31:30 AM","OPEN DATA-10708",內政資料開放平臺,協元寺,10013,屏東縣萬丹鄉惠崙路崙頂村976號,08-7762584,林坤陽,觀音佛祖,道教,適用監督寺廟條例寺廟,管理人(住持)制,194555.5,2498999.33,1001305
120.59406929267138,24.309329312049545,NP300,316626390,10708,0,"Aug 11, 2018 12:30:40 AM","Aug 11, 2018 12:30:40 AM","OPEN DATA-10708",內政資料開放平臺,顯明寺,66000,臺中市清水區臨海路20之1號,04-26111857,趙鳳珠,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,208799.049,2689341.237,6601200
120.20177911880167,22.991317964735448,NP300,316631974,10708,0,"Aug 11, 2018 12:32:00 AM","Aug 11, 2018 12:32:00 AM","OPEN DATA-10708",內政資料開放平臺,八吉境檨仔林朝興宮馬兵營保和宮,67000,臺南市中西區中正路53巷12號,06-2233732,吳延益,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,168165.47,2543544.4,6703700
120.35289852421826,22.727703935557262,NP300,316630556,10708,0,"Aug 11, 2018 12:31:36 AM","Aug 11, 2018 12:31:36 AM","OPEN DATA-10708",內政資料開放平臺,財團法人高雄市大社區青雲宮,64000,高雄市大社區中華路127號,07-3514719,陳福財,神農大帝,道教,適用監督寺廟條例寺廟,其他,183530.84,2514276.52,6401600
120.96618200932663,24.773837888902392,NP300,316631020,10708,0,"Aug 11, 2018 12:31:43 AM","Aug 11, 2018 12:31:43 AM","OPEN DATA-10708",內政資料開放平臺,財團法人奉天宮,10018,新竹市柴橋里3鄰明湖路482巷101號,03-5201781,莊燕妹,媽祖,道教,適用監督寺廟條例寺廟,其他,246580.19,2740728.24,1001801
120.46246626272617,23.906874462971867,NP300,316632226,10708,0,"Aug 11, 2018 12:32:04 AM","Aug 11, 2018 12:32:04 AM","OPEN DATA-10708",內政資料開放平臺,豐佑舘,10007,彰化縣埤頭鄉埤周路豐崙村180號,04-8923807,陳進松,朱府千歲,道教,適用監督寺廟條例寺廟,管理人(住持)制,195270.632,2644813.84,1000722
120.39919909016174,23.650778208860444,NP300,316625450,10708,0,"Aug 11, 2018 12:30:31 AM","Aug 11, 2018 12:30:31 AM","OPEN DATA-10708",內政資料開放平臺,保延宮,10009,雲林縣大埤鄉聯美路聯美村,05-5915152,蘇茂盛,保生大帝,道教,適用監督寺廟條例寺廟,管理人(住持)制,188708.97,2616477.6,1000908
120.19026669916738,23.700212700871433,NP300,316626995,10708,0,"Aug 11, 2018 12:30:47 AM","Aug 11, 2018 12:30:47 AM","OPEN DATA-10708",內政資料開放平臺,慈海宮,10009,雲林縣臺西鄉海口村399巷35-1號,05-6982627,林安田,觀音佛祖,佛教,適用監督寺廟條例寺廟,管理委員會制,167424.847,2622057.731,1000916
121.31691031363478,23.33248750560918,NP300,316624740,10708,0,"Aug 11, 2018 12:30:25 AM","Aug 11, 2018 12:30:25 AM","OPEN DATA-10708",內政資料開放平臺,玉里福德宮,10015,花蓮縣玉里鎮中華路大禹里興國路口,03-8882533,王俊雄,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,282407.2,2581136.713,1001503
120.52256690053025,23.06377271100741,NP300,316623573,10708,0,"Aug 11, 2018 12:30:16 AM","Aug 11, 2018 12:30:16 AM","OPEN DATA-10708",內政資料開放平臺,雷音殿,67000,臺南市南化區玉山里3鄰32號,06-5772222,林飛虎,寶聖王佛,道教,適用監督寺廟條例寺廟,其他,201079.87,2551424.74,6702500
120.49654867879518,23.026495676073466,NP300,316626742,10708,0,"Aug 11, 2018 12:30:44 AM","Aug 11, 2018 12:30:44 AM","OPEN DATA-10708",內政資料開放平臺,南化五峯山龍湖寺,67000,臺南市南化區東和里94號,06-5771648,林志明,觀音佛祖,佛教,適用監督寺廟條例寺廟,管理人(住持)制,198399.67,2547305.75,6702500
121.54241885073229,25.043033130243973,NP300,316629819,10708,0,"Aug 11, 2018 12:31:24 AM","Aug 11, 2018 12:31:24 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台北市福佑宮,63000,臺北市大安區安東街誠安里32號,02-27715335,阮照雄,福德正神,道教,適用監督寺廟條例寺廟,其他,304733.199,2770653.673,6300300
120.38047696335147,22.629276302651363,NP300,316628382,10708,0,"Aug 11, 2018 12:31:04 AM","Aug 11, 2018 12:31:04 AM","OPEN DATA-10708",內政資料開放平臺,佈善堂,64000,高雄市鳳山區鳳埤街六○巷六號,07-7019742,李明清,劉府千歲,道教,適用監督寺廟條例寺廟,管理人(住持)制,186318.29,2503365.23,6401200
121.55723366278393,25.029686586561127,NP300,316627251,10708,1,"Aug 11, 2018 12:30:50 AM","Aug 26, 2018 6:43:29 PM","OPEN DATA-10708",內政資料開放平臺,福景宮,63000,臺北市大安區光復南路通化里698號,02-27014369、23252301,陳秋南,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,306234.214,2769181.406,6300300
121.54747978063769,25.022104855553614,NP300,316624580,10708,0,"Aug 11, 2018 12:30:23 AM","Aug 11, 2018 12:30:23 AM","OPEN DATA-10708",內政資料開放平臺,台北市大安區福安宮,63000,臺北市大安區臥龍街虎嘯里61號,02-27320830,陳吉貴,福德正神,道教,適用監督寺廟條例寺廟,管理委員會制,305253.259,2768337.597,6300300
120.2522322130127,22.968488389078594,NP300,316621902,10708,0,"Aug 11, 2018 12:30:06 AM","Aug 11, 2018 12:30:06 AM","OPEN DATA-10708",內政資料開放平臺,清寧太子宮,67000,臺南市仁德區仁德三街仁德里26巷1號,06-2700682,楊豐旭,中壇元帥,道教,適用監督寺廟條例寺廟,管理委員會制,173325.31,2540989.01,6702700
120.53498444183106,24.061568241210686,NP300,316630538,10708,0,"Aug 11, 2018 12:31:35 AM","Aug 11, 2018 12:31:35 AM","OPEN DATA-10708",內政資料開放平臺,修水岩,10007,彰化縣彰化市南興里中山路一段395巷10號,04-7629151,陳來興,觀世音菩薩,佛教,適用監督寺廟條例寺廟,其他,202710.76,2661919.9,1000701
120.48512101570871,22.579975972342144,NP300,316623028,10708,0,"Aug 11, 2018 12:30:12 AM","Aug 11, 2018 12:30:12 AM","OPEN DATA-10708",內政資料開放平臺,萬丹城隍廟,10013,屏東縣萬丹鄉中興路２段寶厝村407號,08-0000000,陳客名,陳府城隍,道教,適用監督寺廟條例寺廟,管理委員會制,197056.18,2497865.2,1001305
120.19316734439654,22.969440836465875,NP300,316628408,10708,0,"Aug 11, 2018 12:31:04 AM","Aug 11, 2018 12:31:04 AM","OPEN DATA-10708",內政資料開放平臺,台南市南府聖賢社聖懿堂,67000,臺南市南區金華路一段352巷97弄16號,06-2651505,杜全興,關聖帝君,佛教,適用監督寺廟條例寺廟,管理委員會制,167269.22,2541126.55,6703300
120.73626456688014,24.197699624097368,NP300,316632162,10708,0,"Aug 11, 2018 12:32:03 AM","Aug 11, 2018 12:32:03 AM","OPEN DATA-10708",內政資料開放平臺,無極南海寺,66000,臺中市潭子區潭興路１段17巷31號,04-22397977,許山西(代),南海觀音佛祖五母娘娘,道教,適用監督寺廟條例寺廟,管理委員會制,223208.223,2676943.349,6601700
121.5281654903877,25.08102048022866,NP300,316625342,10708,0,"Aug 11, 2018 12:30:30 AM","Aug 11, 2018 12:30:30 AM","OPEN DATA-10708",內政資料開放平臺,圓山藥師寺,63000,臺北市中山區中山北路４段1巷1弄6號旁,02-28858084,呂欽賢,藥師佛,佛教,適用監督寺廟條例寺廟,管理委員會制,303278.495,2774855.683,6300400
120.23775600867185,23.68787959368166,NP300,316632281,10708,0,"Aug 11, 2018 12:32:05 AM","Aug 11, 2018 12:32:05 AM","OPEN DATA-10708",內政資料開放平臺,龍海宮,10009,雲林縣東勢鄉信義路龍潭村1之13號,05-6995027,王麗卿,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,172260.62,2620665.14,1000914
120.57283252283956,22.650714767702993,NP300,316626434,10708,0,"Aug 11, 2018 12:30:41 AM","Aug 11, 2018 12:30:41 AM","OPEN DATA-10708",內政資料開放平臺,大和元帥宮,10013,屏東縣內埔鄉新生路東勢村211號,08-7702724,温有福,中壇元帥,道教,適用監督寺廟條例寺廟,管理委員會制,206097.94,2505669.62,1001313
121.58582312715333,23.990951212991025,NP300,316621508,10708,0,"Aug 11, 2018 12:30:04 AM","Aug 11, 2018 12:30:04 AM","OPEN DATA-10708",內政資料開放平臺,慈皇佛堂,10015,花蓮縣花蓮市德興一三三之一二號,03-8579473,黃崇鶻,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,309607.449,2654144.9,1001505
121.75416490138967,25.125008114286278,NP300,316631990,10708,0,"Aug 11, 2018 12:32:00 AM","Aug 11, 2018 12:32:00 AM","OPEN DATA-10708",內政資料開放平臺,悟玄宮,10017,基隆市仁愛區復興街73巷91號,02-24252117,張文連,鬼谷子,道教,適用監督寺廟條例寺廟,管理委員會制,326049.612,2779836.324,1001704
120.23691426482547,23.147748908356604,NP300,316620971,10708,0,"Aug 11, 2018 12:30:02 AM","Aug 11, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,當嬸婆祖廟,67000,臺南市麻豆區埤頭小埤里8鄰小91號之2,06-0000000,"陳    裕",當嬏婆祖,道教,適用監督寺廟條例寺廟,其他,171858.13,2560848.51,6700700
121.52641801485453,25.0831688344607,NP300,316627597,10708,0,"Aug 11, 2018 12:30:54 AM","Aug 11, 2018 12:30:54 AM","OPEN DATA-10708",內政資料開放平臺,昭明寺,63000,臺北市士林區中山北路５段福林里56號,02-28821581,柯寶祝,釋迦牟尼佛,佛教,適用監督寺廟條例寺廟,管理人(住持)制,303101.289,2775092.96,6301100
120.42327615301451,23.354430757486583,NP300,316629951,10708,0,"Aug 11, 2018 12:31:26 AM","Aug 11, 2018 12:31:26 AM","OPEN DATA-10708",內政資料開放平臺,福呂府,67000,臺南市白河區庄內里1鄰142號,06-6852944,張秋根,呂府千歲,道教,適用監督寺廟條例寺廟,管理人(住持)制,191033.52,2583648.81,6700300
120.56632891532205,22.61532660954315,NP300,316631496,10708,0,"Aug 11, 2018 12:31:51 AM","Aug 11, 2018 12:31:51 AM","OPEN DATA-10708",內政資料開放平臺,昌黎祠,10013,屏東縣內埔鄉廣濟路內田村164號,08-7795073,涂南都,韓愈,道教,適用監督寺廟條例寺廟,管理委員會制,205418.11,2501753.02,1001313
120.56632891532205,22.61532660954315,NP300,316623959,10708,0,"Aug 11, 2018 12:30:18 AM","Aug 11, 2018 12:30:18 AM","OPEN DATA-10708",內政資料開放平臺,天后宮,10013,屏東縣內埔鄉廣濟路內田村164號,08-7795073,張舉文,天上聖母,道教,適用監督寺廟條例寺廟,管理委員會制,205418.11,2501753.02,1001313
120.2428179302906,22.93891700240484,NP300,316622476,10708,0,"Aug 11, 2018 12:30:09 AM","Aug 11, 2018 12:30:09 AM","OPEN DATA-10708",內政資料開放平臺,水明殿,67000,臺南市仁德區田厝二街田厝里88號,06-2663957,甘國斌,水仙尊王,道教,適用監督寺廟條例寺廟,管理委員會制,172343.07,2537719.25,6702700
120.45246592812997,22.46745323981306,NP300,316627729,10708,0,"Aug 11, 2018 12:30:55 AM","Aug 11, 2018 12:30:55 AM","OPEN DATA-10708",內政資料開放平臺,東港鎮鎮南宮,10013,屏東縣東港鎮新勝街19號,08-8354599,李慶助,李府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,193652.65,2485417.52,1001303
120.62657390339723,23.72320891080606,NP300,316629958,10708,0,"Aug 11, 2018 12:31:26 AM","Aug 11, 2018 12:31:26 AM","OPEN DATA-10708",內政資料開放平臺,天聖宮,10009,雲林縣林內鄉聖宮路湖本村一五號,05-5891315,張崇基,關聖帝君,道教,適用監督寺廟條例寺廟,管理委員會制,211926.03,2624419.77,1000910
121.37448495799626,23.10140896330903,NP300,316629863,10708,0,"Aug 11, 2018 12:31:25 AM","Aug 11, 2018 12:31:25 AM","OPEN DATA-10708",內政資料開放平臺,玉皇宮,10014,臺東縣成功鎮上海街三民里9號,089-851754,邱素梅,玉皇大帝,道教,適用監督寺廟條例寺廟,管理人(住持)制,288360.761,2555561.695,1001402
120.70970366020335,24.57170149524831,NP300,316626204,10708,0,"Aug 11, 2018 12:30:38 AM","Aug 11, 2018 12:30:38 AM","OPEN DATA-10708",內政資料開放平臺,天德宮,10005,苗栗縣通霄鎮白東里3鄰17號,037-793115,黃萬順,蘇大王爺,道教,適用監督寺廟條例寺廟,管理委員會制,220596.645,2718370.779,1000503
120.94457769209473,23.96382407297713,NP300,316620957,10708,0,"Aug 11, 2018 12:30:02 AM","Aug 11, 2018 12:30:02 AM","OPEN DATA-10708",內政資料開放平臺,天帝宮,10008,南投縣埔里鎮南村里3鄰南村1巷8之1號,049-2912848,呂仁聘,玄天上帝,道教,適用監督寺廟條例寺廟,管理委員會制,244359.67,2651017.86,1000802
120.63910470481359,24.137808425316756,NP300,316627616,10708,0,"Aug 11, 2018 12:30:54 AM","Aug 11, 2018 12:30:54 AM","OPEN DATA-10708",內政資料開放平臺,財團法人臺中市萬和宮,66000,臺中市南屯區南屯里萬和路1段51號,04-23893285,蕭清杰,天上聖母,道教,適用監督寺廟條例寺廟,,213320.979,2670332.389,6600700
120.5467650771062,24.096746323362957,NP300,316630337,10708,0,"Aug 11, 2018 12:31:32 AM","Aug 11, 2018 12:31:32 AM","OPEN DATA-10708",內政資料開放平臺,天倫聖宮,10007,彰化縣彰化市茄南里金馬路二段66號,04-8936321,陳榜(暫代管理人),明明上帝,一貫道,適用監督寺廟條例寺廟,其他,203921.37,2665811.98,1000701
121.74918427243375,25.12120692226583,NP300,316626773,10708,0,"Aug 11, 2018 12:30:44 AM","Aug 11, 2018 12:30:44 AM","OPEN DATA-10708",內政資料開放平臺,協安宮,10017,基隆市仁愛區南新街51巷73之5號,02-24283426,陳龍雄暫代,福德正神,道教,適用監督寺廟條例寺廟,其他,325549.687,2779412.469,1001704
121.74918427243375,25.12120692226583,NP300,316624064,10708,0,"Aug 11, 2018 12:30:19 AM","Aug 11, 2018 12:30:19 AM","OPEN DATA-10708",內政資料開放平臺,天澤宮,10017,基隆市仁愛區南新街51巷73之5號,02-24269106,陳勇呈,廣澤尊王,道教,適用監督寺廟條例寺廟,管理人(住持)制,325549.687,2779412.469,1001704
121.20449867672642,24.707938274663213,NP300,316629722,10708,0,"Aug 11, 2018 12:31:23 AM","Aug 11, 2018 12:31:23 AM","OPEN DATA-10708",內政資料開放平臺,華蓮寺,10004,新竹縣尖石鄉嘉樂村11鄰102號,03-5841375,鍾德亨,觀音佛祖,佛教,適用監督寺廟條例寺廟,其他,270690.652,2733444.344,1000412
120.84401288378965,21.97641840007311,NP300,316623336,10708,0,"Aug 11, 2018 12:30:14 AM","Aug 11, 2018 12:30:14 AM","OPEN DATA-10708",內政資料開放平臺,福德宮,10013,屏東縣滿州鄉興海路港口村6號,08-8801586,王明進,福德正神,道教,適用監督寺廟條例寺廟,管理人(住持)制,233891.37,2430954.37,1001304
120.16176750564573,23.182310518217665,NP300,316623363,10708,0,"Aug 11, 2018 12:30:14 AM","Aug 11, 2018 12:30:14 AM","OPEN DATA-10708",內政資料開放平臺,唐盟宮,67000,臺南市佳里區海澄里萊芊寮26-3號,06-7261539,黃振作,池府千歲,道教,適用監督寺廟條例寺廟,管理委員會制,164184.58,2564718.26,6701200
121.51797327081995,23.594849696503562,NP300,316629039,10708,0,"Aug 11, 2018 12:31:13 AM","Aug 11, 2018 12:31:13 AM","OPEN DATA-10708",內政資料開放平臺,豐濱崑崙受天宮,10015,花蓮縣豐濱鄉豐濱村新豐一五號,03-8791242,李朝陽,真武大帝,道教,適用監督寺廟條例寺廟,管理委員會制,302863.592,2610250.711,1001508
120.65728787881052,24.001520034086923,NP300,316629772,10708,0,"Aug 11, 2018 12:31:23 AM","Aug 11, 2018 12:31:23 AM","OPEN DATA-10708",內政資料開放平臺,天德彌勒佛堂,10008,南投縣草屯鎮芬草路加老里242-2號,049-2355596,杜連上,彌勒佛,彌勒大道,適用監督寺廟條例寺廟,管理委員會制,215132.19,2655233.88,1000803
121.56462604353521,24.983607975853285,NP300,316627285,10708,0,"Aug 11, 2018 12:30:50 AM","Aug 11, 2018 12:30:50 AM","OPEN DATA-10708",內政資料開放平臺,財團法人台北市木柵忠順廟,63000,臺北市文山區中崙路13號,02-29394852,陳乾,保儀大夫,道教,適用監督寺廟條例寺廟,其他,307001.507,2764080.581,6300800
